Date,Open,High,Low,Close,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2010-01-04,22.926268768665953,23.285661264176486,22.903806202159483,23.173351287841797,38409100
2010-01-05,23.098472040964527,23.285655766696657,22.94123696873832,23.180831909179688,49749600
2010-01-06,23.12094366106441,23.270691280810723,22.85139994485984,23.038583755493164,58182400
2010-01-07,22.933749891068118,22.98616253488766,22.604307555650674,22.798978805541992,50559700
2010-01-08,22.671688699316043,23.120928405949783,22.641738623888088,22.956207275390625,51197400
2010-01-11,22.993644005650285,23.03108160085364,22.551891807036608,22.664201736450195,68754700
2010-01-12,22.57436217342013,22.76154594173721,22.394665927207594,22.514463424682617,65912100
2010-01-13,22.656721477448755,22.851392750591256,22.469537725746203,22.72410774230957,51863500
2010-01-14,22.69415450789585,23.285655766696657,22.65671833398882,23.180831909179688,63228100
2010-01-15,23.270678177741754,23.39047563484455,22.993645665630087,23.10595703125,79913200
2010-01-19,23.023594699582475,23.390474573830044,22.97118349298972,23.28565216064453,46575700
2010-01-20,23.06852405116952,23.165860397111654,22.694156565758334,22.9038028717041,54849500
2010-01-21,22.9187751339101,23.001134999603583,22.462046400116233,22.469533920288086,73086700
2010-01-22,22.462047976142333,22.611795533889367,21.593515568646048,21.68336296081543,102004600
2010-01-25,21.893010728097877,22.207479478032266,21.788188287485966,21.952909469604492,63373000
2010-01-26,21.863066568864376,22.349744122232813,21.78070524681317,22.08768653869629,66639900
2010-01-27,21.9753652066691,22.327270025190654,21.7282827961969,22.2149600982666,63949500
2010-01-28,22.342246895073753,22.36470945353984,21.63094825272904,21.833106994628906,117513700
2010-01-29,22.387179576948242,22.402154621941182,20.71001309640866,21.099355697631836,193888500
2010-02-01,21.256585626600657,21.323971889052963,20.90468070009312,21.271560668945312,85931100
2010-02-02,21.24161326956823,21.3389481943721,21.069403128609494,21.308998107910156,54413700
2010-02-03,21.159251952391163,21.556082029278826,21.054429506008987,21.436283111572266,61397900
2010-02-04,21.249092187578043,21.33894098852453,20.82231359630327,20.844776153564453,77850000
2010-02-05,20.964581993186098,21.174228327233532,20.64262568408064,20.979557037353516,80960100
2010-02-08,20.97206044372769,21.024471647544182,20.642616755040606,20.754926681518555,52820600
2010-02-09,20.942116794702073,21.219149364583618,20.77739561386085,20.97206687927246,59195800
2010-02-10,20.987038550218216,21.144272184658973,20.84477852755867,20.957088470458984,48591300
2010-02-11,20.912168055635735,21.264072979356097,20.73995935433207,21.054428100585938,65993700
2010-02-12,20.82231967562869,21.009503423161018,20.650110970642626,20.912168502807617,81117200
2010-02-16,21.160402436872047,21.34094037691455,21.077657435360553,21.325895309448242,51935600
2010-02-17,21.461297812460955,21.551565346718732,21.333417609948615,21.506431579589844,45882900
2010-02-18,21.506434863343618,21.83741922063786,21.446256019724373,21.79228401184082,42856500
2010-02-19,21.65688314364478,21.75467322853414,21.581659228850054,21.64183807373047,44451800
2010-02-22,21.69449227606377,21.769716183550596,21.551566995316463,21.611745834350586,36707100
2010-02-23,21.57413694559469,21.686972101714794,21.13031742138235,21.310853958129883,52266200
2010-02-24,21.453778804763623,21.656882942388904,21.348464751118943,21.536523818969727,43165900
2010-02-25,21.265718175995154,21.551567306845026,21.07765912194803,21.51395606994629,48735300
2010-02-26,21.551570987110246,21.70201882994994,21.44625835798864,21.56661605834961,40370600
2010-03-01,21.641830295476918,21.852455459469518,21.46129382572198,21.82988929748535,43805400
2010-03-02,21.875028895974456,22.0405203454019,21.243150365758105,21.408641815185547,93123900
2010-03-03,21.446254486494084,21.521478394334448,21.325896807860175,21.408641815185547,48442100
2010-03-04,21.40864359544012,21.551568888744228,21.265719736912843,21.536523818969727,42890600
2010-03-05,21.559087880369646,21.57413294767147,21.378551377077503,21.506431579589844,56001800
2010-03-08,21.453778804763623,21.76219556125676,21.43873373498912,21.536523818969727,39414500
2010-03-09,21.48386549204678,21.89759626333231,21.476342957865953,21.66440200805664,50271600
2010-03-10,21.709538998599864,21.8975980642571,21.664403789802826,21.79228401184082,44891400
2010-03-11,21.73209956960596,21.957771251123273,21.70201087293618,21.95024871826172,35349700
2010-03-12,22.055565108691983,22.100698878860904,21.844939891385906,22.017953872680664,31700200
2010-03-15,21.95024879700154,22.09317405233089,21.822368607449263,22.032995223999023,37512000
2010-03-16,22.130789031448597,22.183445335813083,21.965297584192108,22.093177795410156,36723500
2010-03-17,22.190972949315316,22.4693010379476,22.11574902524359,22.28876304626465,50385700
2010-03-18,22.28875197302479,22.35645332757704,22.190961924658378,22.27370834350586,43845200
2010-03-19,22.386547190476126,22.49185978855739,22.078130494858243,22.2586669921875,81332100
2010-03-22,22.190967576684596,22.34141538840329,22.108221136761646,22.266191482543945,37718200
2010-03-23,22.258668433675766,22.4918612451474,22.123265693215902,22.476816177368164,42026600
2010-03-24,22.356458793364993,22.45425030041613,22.266191255077263,22.303802490234375,33987700
2010-03-25,22.439207003574108,22.99586164954083,22.416639399832583,22.574609756469727,73168700
2010-03-26,22.6347887965007,22.717535242833957,22.25867067284303,22.31132698059082,55595500
2010-03-29,22.34893452346386,22.431680956114306,22.22857685857769,22.2586669921875,33336000
2010-03-30,22.288761334155225,22.461776776663132,22.19097124471763,22.394075393676758,34954800
2010-03-31,22.29627670121567,22.35645552954754,21.942726264113,22.032995223999023,63760000
2010-04-01,22.07812880640926,22.221054060572428,21.5289968230145,21.935203552246094,74768100
2010-04-05,21.912639829250942,22.138311549648904,21.837417357228304,22.017953872680664,34331200
2010-04-06,21.927678981700133,22.25114068932684,21.79979880507507,22.055559158325195,47366800
2010-04-07,21.935207350482838,22.236101541789022,21.92016228222336,22.07813262939453,58318800
2010-04-08,22.055564515518782,22.552040278354482,22.04051944760821,22.506906509399414,63713800
2010-04-09,22.52947381250186,22.875501761196457,22.49186114322421,22.822845458984375,54752500
2010-04-12,22.755143990983626,22.93568049840832,22.7250538556912,22.80780029296875,37068800
2010-04-13,22.679922141271653,22.943205109815047,22.66487707226306,22.905593872070312,41374600
